date,day_idx,day_of_week,is_weekend,machine_id,product_id,product_name,category,daily_sales
2026-01-27,26,1,0,VM-110,prod-3,Electrolyte Spark Hydration,Hydration,7
2026-01-27,26,1,0,VM-110,prod-4,Dark Chocolate Almond Bar,Snacks,21
2026-01-27,26,1,0,VM-110,prod-5,Dragonfruit Sparkling Water,Hydration,7
2026-01-27,26,1,0,VM-110,prod-6,Organic Protein Crunch Bar,Snacks,22
2026-01-27,26,1,0,VM-110,prod-7,Detox Green Juice,Fresh Juices,8
2026-01-27,26,1,0,VM-110,prod-8,Mango Passion Kombucha,Fresh Juices,9
2026-01-28,27,2,0,VM-101,prod-1,Nitro Cold Brew,Coffee & Tea,20
2026-01-28,27,2,0,VM-101,prod-2,Matcha Green Tea Latte,Coffee & Tea,15
2026-01-28,27,2,0,VM-101,prod-3,Electrolyte Spark Hydration,Hydration,7
2026-01-28,27,2,0,VM-101,prod-4,Dark Chocolate Almond Bar,Snacks,15
2026-01-28,27,2,0,VM-101,prod-5,Dragonfruit Sparkling Water,Hydration,13
2026-01-28,27,2,0,VM-101,prod-6,Organic Protein Crunch Bar,Snacks,9
2026-01-28,27,2,0,VM-101,prod-7,Detox Green Juice,Fresh Juices,11
2026-01-28,27,2,0,VM-101,prod-8,Mango Passion Kombucha,Fresh Juices,11
2026-01-28,27,2,0,VM-102,prod-1,Nitro Cold Brew,Coffee & Tea,24
2026-01-28,27,2,0,VM-102,prod-2,Matcha Green Tea Latte,Coffee & Tea,19
2026-01-28,27,2,0,VM-102,prod-3,Electrolyte Spark Hydration,Hydration,17
2026-01-28,27,2,0,VM-102,prod-4,Dark Chocolate Almond Bar,Snacks,19
2026-01-28,27,2,0,VM-102,prod-5,Dragonfruit Sparkling Water,Hydration,12
2026-01-28,27,2,0,VM-102,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-28,27,2,0,VM-102,prod-7,Detox Green Juice,Fresh Juices,13
2026-01-28,27,2,0,VM-102,prod-8,Mango Passion Kombucha,Fresh Juices,22
2026-01-28,27,2,0,VM-103,prod-1,Nitro Cold Brew,Coffee & Tea,17
2026-01-28,27,2,0,VM-103,prod-2,Matcha Green Tea Latte,Coffee & Tea,21
2026-01-28,27,2,0,VM-103,prod-3,Electrolyte Spark Hydration,Hydration,14
2026-01-28,27,2,0,VM-103,prod-4,Dark Chocolate Almond Bar,Snacks,26
2026-01-28,27,2,0,VM-103,prod-5,Dragonfruit Sparkling Water,Hydration,8
2026-01-28,27,2,0,VM-103,prod-6,Organic Protein Crunch Bar,Snacks,13
2026-01-28,27,2,0,VM-103,prod-7,Detox Green Juice,Fresh Juices,12
2026-01-28,27,2,0,VM-103,prod-8,Mango Passion Kombucha,Fresh Juices,21
2026-01-28,27,2,0,VM-104,prod-1,Nitro Cold Brew,Coffee & Tea,19
2026-01-28,27,2,0,VM-104,prod-2,Matcha Green Tea Latte,Coffee & Tea,20
2026-01-28,27,2,0,VM-104,prod-3,Electrolyte Spark Hydration,Hydration,20
2026-01-28,27,2,0,VM-104,prod-4,Dark Chocolate Almond Bar,Snacks,26
2026-01-28,27,2,0,VM-104,prod-5,Dragonfruit Sparkling Water,Hydration,5
2026-01-28,27,2,0,VM-104,prod-6,Organic Protein Crunch Bar,Snacks,11
2026-01-28,27,2,0,VM-104,prod-7,Detox Green Juice,Fresh Juices,8
2026-01-28,27,2,0,VM-104,prod-8,Mango Passion Kombucha,Fresh Juices,18
2026-01-28,27,2,0,VM-105,prod-1,Nitro Cold Brew,Coffee & Tea,16
2026-01-28,27,2,0,VM-105,prod-2,Matcha Green Tea Latte,Coffee & Tea,11
2026-01-28,27,2,0,VM-105,prod-3,Electrolyte Spark Hydration,Hydration,9
2026-01-28,27,2,0,VM-105,prod-4,Dark Chocolate Almond Bar,Snacks,22
2026-01-28,27,2,0,VM-105,prod-5,Dragonfruit Sparkling Water,Hydration,5
2026-01-28,27,2,0,VM-105,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-28,27,2,0,VM-105,prod-7,Detox Green Juice,Fresh Juices,12
2026-01-28,27,2,0,VM-105,prod-8,Mango Passion Kombucha,Fresh Juices,12
2026-01-28,27,2,0,VM-106,prod-1,Nitro Cold Brew,Coffee & Tea,25
2026-01-28,27,2,0,VM-106,prod-2,Matcha Green Tea Latte,Coffee & Tea,14
2026-01-28,27,2,0,VM-106,prod-3,Electrolyte Spark Hydration,Hydration,10
2026-01-28,27,2,0,VM-106,prod-4,Dark Chocolate Almond Bar,Snacks,27
2026-01-28,27,2,0,VM-106,prod-5,Dragonfruit Sparkling Water,Hydration,12
2026-01-28,27,2,0,VM-106,prod-6,Organic Protein Crunch Bar,Snacks,10
2026-01-28,27,2,0,VM-106,prod-7,Detox Green Juice,Fresh Juices,13
2026-01-28,27,2,0,VM-106,prod-8,Mango Passion Kombucha,Fresh Juices,19
2026-01-28,27,2,0,VM-107,prod-1,Nitro Cold Brew,Coffee & Tea,17
2026-01-28,27,2,0,VM-107,prod-2,Matcha Green Tea Latte,Coffee & Tea,8
2026-01-28,27,2,0,VM-107,prod-3,Electrolyte Spark Hydration,Hydration,5
2026-01-28,27,2,0,VM-107,prod-4,Dark Chocolate Almond Bar,Snacks,16
2026-01-28,27,2,0,VM-107,prod-5,Dragonfruit Sparkling Water,Hydration,16
2026-01-28,27,2,0,VM-107,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-28,27,2,0,VM-107,prod-7,Detox Green Juice,Fresh Juices,6
2026-01-28,27,2,0,VM-107,prod-8,Mango Passion Kombucha,Fresh Juices,10
2026-01-28,27,2,0,VM-108,prod-1,Nitro Cold Brew,Coffee & Tea,25
2026-01-28,27,2,0,VM-108,prod-2,Matcha Green Tea Latte,Coffee & Tea,15
2026-01-28,27,2,0,VM-108,prod-3,Electrolyte Spark Hydration,Hydration,17
2026-01-28,27,2,0,VM-108,prod-4,Dark Chocolate Almond Bar,Snacks,28
2026-01-28,27,2,0,VM-108,prod-5,Dragonfruit Sparkling Water,Hydration,15
2026-01-28,27,2,0,VM-108,prod-6,Organic Protein Crunch Bar,Snacks,11
2026-01-28,27,2,0,VM-108,prod-7,Detox Green Juice,Fresh Juices,4
2026-01-28,27,2,0,VM-108,prod-8,Mango Passion Kombucha,Fresh Juices,21
2026-01-28,27,2,0,VM-109,prod-1,Nitro Cold Brew,Coffee & Tea,10
2026-01-28,27,2,0,VM-109,prod-2,Matcha Green Tea Latte,Coffee & Tea,11
2026-01-28,27,2,0,VM-109,prod-3,Electrolyte Spark Hydration,Hydration,8
2026-01-28,27,2,0,VM-109,prod-4,Dark Chocolate Almond Bar,Snacks,25
2026-01-28,27,2,0,VM-109,prod-5,Dragonfruit Sparkling Water,Hydration,13
2026-01-28,27,2,0,VM-109,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-28,27,2,0,VM-109,prod-7,Detox Green Juice,Fresh Juices,15
2026-01-28,27,2,0,VM-109,prod-8,Mango Passion Kombucha,Fresh Juices,10
2026-01-28,27,2,0,VM-110,prod-1,Nitro Cold Brew,Coffee & Tea,16
2026-01-28,27,2,0,VM-110,prod-2,Matcha Green Tea Latte,Coffee & Tea,16
2026-01-28,27,2,0,VM-110,prod-3,Electrolyte Spark Hydration,Hydration,6
2026-01-28,27,2,0,VM-110,prod-4,Dark Chocolate Almond Bar,Snacks,27
2026-01-28,27,2,0,VM-110,prod-5,Dragonfruit Sparkling Water,Hydration,5
2026-01-28,27,2,0,VM-110,prod-6,Organic Protein Crunch Bar,Snacks,23
2026-01-28,27,2,0,VM-110,prod-7,Detox Green Juice,Fresh Juices,10
2026-01-28,27,2,0,VM-110,prod-8,Mango Passion Kombucha,Fresh Juices,8
2026-01-29,28,3,0,VM-101,prod-1,Nitro Cold Brew,Coffee & Tea,14
2026-01-29,28,3,0,VM-101,prod-2,Matcha Green Tea Latte,Coffee & Tea,21
2026-01-29,28,3,0,VM-101,prod-3,Electrolyte Spark Hydration,Hydration,7
2026-01-29,28,3,0,VM-101,prod-4,Dark Chocolate Almond Bar,Snacks,18
2026-01-29,28,3,0,VM-101,prod-5,Dragonfruit Sparkling Water,Hydration,11
2026-01-29,28,3,0,VM-101,prod-6,Organic Protein Crunch Bar,Snacks,8
2026-01-29,28,3,0,VM-101,prod-7,Detox Green Juice,Fresh Juices,10
2026-01-29,28,3,0,VM-101,prod-8,Mango Passion Kombucha,Fresh Juices,11
2026-01-29,28,3,0,VM-102,prod-1,Nitro Cold Brew,Coffee & Tea,20
2026-01-29,28,3,0,VM-102,prod-2,Matcha Green Tea Latte,Coffee & Tea,16
2026-01-29,28,3,0,VM-102,prod-3,Electrolyte Spark Hydration,Hydration,18
2026-01-29,28,3,0,VM-102,prod-4,Dark Chocolate Almond Bar,Snacks,24
2026-01-29,28,3,0,VM-102,prod-5,Dragonfruit Sparkling Water,Hydration,17
2026-01-29,28,3,0,VM-102,prod-6,Organic Protein Crunch Bar,Snacks,18
2026-01-29,28,3,0,VM-102,prod-7,Detox Green Juice,Fresh Juices,12
2026-01-29,28,3,0,VM-102,prod-8,Mango Passion Kombucha,Fresh Juices,15
2026-01-29,28,3,0,VM-103,prod-1,Nitro Cold Brew,Coffee & Tea,16
2026-01-29,28,3,0,VM-103,prod-2,Matcha Green Tea Latte,Coffee & Tea,29
2026-01-29,28,3,0,VM-103,prod-3,Electrolyte Spark Hydration,Hydration,11
2026-01-29,28,3,0,VM-103,prod-4,Dark Chocolate Almond Bar,Snacks,27
2026-01-29,28,3,0,VM-103,prod-5,Dragonfruit Sparkling Water,Hydration,9
2026-01-29,28,3,0,VM-103,prod-6,Organic Protein Crunch Bar,Snacks,13
2026-01-29,28,3,0,VM-103,prod-7,Detox Green Juice,Fresh Juices,10
2026-01-29,28,3,0,VM-103,prod-8,Mango Passion Kombucha,Fresh Juices,13
2026-01-29,28,3,0,VM-104,prod-1,Nitro Cold Brew,Coffee & Tea,18
2026-01-29,28,3,0,VM-104,prod-2,Matcha Green Tea Latte,Coffee & Tea,19
2026-01-29,28,3,0,VM-104,prod-3,Electrolyte Spark Hydration,Hydration,22
2026-01-29,28,3,0,VM-104,prod-4,Dark Chocolate Almond Bar,Snacks,28
2026-01-29,28,3,0,VM-104,prod-5,Dragonfruit Sparkling Water,Hydration,4
2026-01-29,28,3,0,VM-104,prod-6,Organic Protein Crunch Bar,Snacks,8
2026-01-29,28,3,0,VM-104,prod-7,Detox Green Juice,Fresh Juices,6
2026-01-29,28,3,0,VM-104,prod-8,Mango Passion Kombucha,Fresh Juices,16
2026-01-29,28,3,0,VM-105,prod-1,Nitro Cold Brew,Coffee & Tea,15
2026-01-29,28,3,0,VM-105,prod-2,Matcha Green Tea Latte,Coffee & Tea,9
2026-01-29,28,3,0,VM-105,prod-3,Electrolyte Spark Hydration,Hydration,7
2026-01-29,28,3,0,VM-105,prod-4,Dark Chocolate Almond Bar,Snacks,21
2026-01-29,28,3,0,VM-105,prod-5,Dragonfruit Sparkling Water,Hydration,7
2026-01-29,28,3,0,VM-105,prod-6,Organic Protein Crunch Bar,Snacks,20
2026-01-29,28,3,0,VM-105,prod-7,Detox Green Juice,Fresh Juices,10
2026-01-29,28,3,0,VM-105,prod-8,Mango Passion Kombucha,Fresh Juices,12
2026-01-29,28,3,0,VM-106,prod-1,Nitro Cold Brew,Coffee & Tea,23
2026-01-29,28,3,0,VM-106,prod-2,Matcha Green Tea Latte,Coffee & Tea,11
2026-01-29,28,3,0,VM-106,prod-3,Electrolyte Spark Hydration,Hydration,13
2026-01-29,28,3,0,VM-106,prod-4,Dark Chocolate Almond Bar,Snacks,31
2026-01-29,28,3,0,VM-106,prod-5,Dragonfruit Sparkling Water,Hydration,12
2026-01-29,28,3,0,VM-106,prod-6,Organic Protein Crunch Bar,Snacks,12
2026-01-29,28,3,0,VM-106,prod-7,Detox Green Juice,Fresh Juices,14
2026-01-29,28,3,0,VM-106,prod-8,Mango Passion Kombucha,Fresh Juices,14
2026-01-29,28,3,0,VM-107,prod-1,Nitro Cold Brew,Coffee & Tea,21
2026-01-29,28,3,0,VM-107,prod-2,Matcha Green Tea Latte,Coffee & Tea,10
2026-01-29,28,3,0,VM-107,prod-3,Electrolyte Spark Hydration,Hydration,6
2026-01-29,28,3,0,VM-107,prod-4,Dark Chocolate Almond Bar,Snacks,16
2026-01-29,28,3,0,VM-107,prod-5,Dragonfruit Sparkling Water,Hydration,17
2026-01-29,28,3,0,VM-107,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-29,28,3,0,VM-107,prod-7,Detox Green Juice,Fresh Juices,6
2026-01-29,28,3,0,VM-107,prod-8,Mango Passion Kombucha,Fresh Juices,11
2026-01-29,28,3,0,VM-108,prod-1,Nitro Cold Brew,Coffee & Tea,28
2026-01-29,28,3,0,VM-108,prod-2,Matcha Green Tea Latte,Coffee & Tea,14
2026-01-29,28,3,0,VM-108,prod-3,Electrolyte Spark Hydration,Hydration,18
2026-01-29,28,3,0,VM-108,prod-4,Dark Chocolate Almond Bar,Snacks,33
2026-01-29,28,3,0,VM-108,prod-5,Dragonfruit Sparkling Water,Hydration,14
2026-01-29,28,3,0,VM-108,prod-6,Organic Protein Crunch Bar,Snacks,12
2026-01-29,28,3,0,VM-108,prod-7,Detox Green Juice,Fresh Juices,5
2026-01-29,28,3,0,VM-108,prod-8,Mango Passion Kombucha,Fresh Juices,20
2026-01-29,28,3,0,VM-109,prod-1,Nitro Cold Brew,Coffee & Tea,12
2026-01-29,28,3,0,VM-109,prod-2,Matcha Green Tea Latte,Coffee & Tea,13
2026-01-29,28,3,0,VM-109,prod-3,Electrolyte Spark Hydration,Hydration,9
2026-01-29,28,3,0,VM-109,prod-4,Dark Chocolate Almond Bar,Snacks,27
2026-01-29,28,3,0,VM-109,prod-5,Dragonfruit Sparkling Water,Hydration,12
2026-01-29,28,3,0,VM-109,prod-6,Organic Protein Crunch Bar,Snacks,13
2026-01-29,28,3,0,VM-109,prod-7,Detox Green Juice,Fresh Juices,14
2026-01-29,28,3,0,VM-109,prod-8,Mango Passion Kombucha,Fresh Juices,13
2026-01-29,28,3,0,VM-110,prod-1,Nitro Cold Brew,Coffee & Tea,15
2026-01-29,28,3,0,VM-110,prod-2,Matcha Green Tea Latte,Coffee & Tea,15
2026-01-29,28,3,0,VM-110,prod-3,Electrolyte Spark Hydration,Hydration,7
2026-01-29,28,3,0,VM-110,prod-4,Dark Chocolate Almond Bar,Snacks,31
2026-01-29,28,3,0,VM-110,prod-5,Dragonfruit Sparkling Water,Hydration,7
2026-01-29,28,3,0,VM-110,prod-6,Organic Protein Crunch Bar,Snacks,17
2026-01-29,28,3,0,VM-110,prod-7,Detox Green Juice,Fresh Juices,15
2026-01-29,28,3,0,VM-110,prod-8,Mango Passion Kombucha,Fresh Juices,13
2026-01-30,29,4,0,VM-101,prod-1,Nitro Cold Brew,Coffee & Tea,18
2026-01-30,29,4,0,VM-101,prod-2,Matcha Green Tea Latte,Coffee & Tea,25
2026-01-30,29,4,0,VM-101,prod-3,Electrolyte Spark Hydration,Hydration,9
2026-01-30,29,4,0,VM-101,prod-4,Dark Chocolate Almond Bar,Snacks,19
2026-01-30,29,4,0,VM-101,prod-5,Dragonfruit Sparkling Water,Hydration,16
2026-01-30,29,4,0,VM-101,prod-6,Organic Protein Crunch Bar,Snacks,12
2026-01-30,29,4,0,VM-101,prod-7,Detox Green Juice,Fresh Juices,14
2026-01-30,29,4,0,VM-101,prod-8,Mango Passion Kombucha,Fresh Juices,10
2026-01-30,29,4,0,VM-102,prod-1,Nitro Cold Brew,Coffee & Tea,22
2026-01-30,29,4,0,VM-102,prod-2,Matcha Green Tea Latte,Coffee & Tea,19
2026-01-30,29,4,0,VM-102,prod-3,Electrolyte Spark Hydration,Hydration,21
2026-01-30,29,4,0,VM-102,prod-4,Dark Chocolate Almond Bar,Snacks,25
2026-01-30,29,4,0,VM-102,prod-5,Dragonfruit Sparkling Water,Hydration,20
2026-01-30,29,4,0,VM-102,prod-6,Organic Protein Crunch Bar,Snacks,23
2026-01-30,29,4,0,VM-102,prod-7,Detox Green Juice,Fresh Juices,14
2026-01-30,29,4,0,VM-102,prod-8,Mango Passion Kombucha,Fresh Juices,24
2026-01-30,29,4,0,VM-103,prod-1,Nitro Cold Brew,Coffee & Tea,22
2026-01-30,29,4,0,VM-103,prod-2,Matcha Green Tea Latte,Coffee & Tea,37
2026-01-30,29,4,0,VM-103,prod-3,Electrolyte Spark Hydration,Hydration,15
2026-01-30,29,4,0,VM-103,prod-4,Dark Chocolate Almond Bar,Snacks,43
2026-01-30,29,4,0,VM-103,prod-5,Dragonfruit Sparkling Water,Hydration,12
2026-01-30,29,4,0,VM-103,prod-6,Organic Protein Crunch Bar,Snacks,13
2026-01-30,29,4,0,VM-103,prod-7,Detox Green Juice,Fresh Juices,14
2026-01-30,29,4,0,VM-103,prod-8,Mango Passion Kombucha,Fresh Juices,21
2026-01-30,29,4,0,VM-104,prod-1,Nitro Cold Brew,Coffee & Tea,20
2026-01-30,29,4,0,VM-104,prod-2,Matcha Green Tea Latte,Coffee & Tea,27
2026-01-30,29,4,0,VM-104,prod-3,Electrolyte Spark Hydration,Hydration,26
2026-01-30,29,4,0,VM-104,prod-4,Dark Chocolate Almond Bar,Snacks,29
2026-01-30,29,4,0,VM-104,prod-5,Dragonfruit Sparkling Water,Hydration,8
2026-01-30,29,4,0,VM-104,prod-6,Organic Protein Crunch Bar,Snacks,15
2026-01-30,29,4,0,VM-104,prod-7,Detox Green Juice,Fresh Juices,9
2026-01-30,29,4,0,VM-104,prod-8,Mango Passion Kombucha,Fresh Juices,17
2026-01-30,29,4,0,VM-105,prod-1,Nitro Cold Brew,Coffee & Tea,20
2026-01-30,29,4,0,VM-105,prod-2,Matcha Green Tea Latte,Coffee & Tea,15
2026-01-30,29,4,0,VM-105,prod-3,Electrolyte Spark Hydration,Hydration,10
2026-01-30,29,4,0,VM-105,prod-4,Dark Chocolate Almond Bar,Snacks,38
2026-01-30,29,4,0,VM-105,prod-5,Dragonfruit Sparkling Water,Hydration,6
2026-01-30,29,4,0,VM-105,prod-6,Organic Protein Crunch Bar,Snacks,27
2026-01-30,29,4,0,VM-105,prod-7,Detox Green Juice,Fresh Juices,13
2026-01-30,29,4,0,VM-105,prod-8,Mango Passion Kombucha,Fresh Juices,17
2026-01-30,29,4,0,VM-106,prod-1,Nitro Cold Brew,Coffee & Tea,40
2026-01-30,29,4,0,VM-106,prod-2,Matcha Green Tea Latte,Coffee & Tea,13
2026-01-30,29,4,0,VM-106,prod-3,Electrolyte Spark Hydration,Hydration,11
2026-01-30,29,4,0,VM-106,prod-4,Dark Chocolate Almond Bar,Snacks,36
2026-01-30,29,4,0,VM-106,prod-5,Dragonfruit Sparkling Water,Hydration,17
2026-01-30,29,4,0,VM-106,prod-6,Organic Protein Crunch Bar,Snacks,14
2026-01-30,29,4,0,VM-106,prod-7,Detox Green Juice,Fresh Juices,16
2026-01-30,29,4,0,VM-106,prod-8,Mango Passion Kombucha,Fresh Juices,15
2026-01-30,29,4,0,VM-107,prod-1,Nitro Cold Brew,Coffee & Tea,23
2026-01-30,29,4,0,VM-107,prod-2,Matcha Green Tea Latte,Coffee & Tea,9
2026-01-30,29,4,0,VM-107,prod-3,Electrolyte Spark Hydration,Hydration,8
2026-01-30,29,4,0,VM-107,prod-4,Dark Chocolate Almond Bar,Snacks,27
2026-01-30,29,4,0,VM-107,prod-5,Dragonfruit Sparkling Water,Hydration,15
2026-01-30,29,4,0,VM-107,prod-6,Organic Protein Crunch Bar,Snacks,21
2026-01-30,29,4,0,VM-107,prod-7,Detox Green Juice,Fresh Juices,7
2026-01-30,29,4,0,VM-107,prod-8,Mango Passion Kombucha,Fresh Juices,12
2026-01-30,29,4,0,VM-108,prod-1,Nitro Cold Brew,Coffee & Tea,36
2026-01-30,29,4,0,VM-108,prod-2,Matcha Green Tea Latte,Coffee & Tea,23
2026-01-30,29,4,0,VM-108,prod-3,Electrolyte Spark Hydration,Hydration,21
2026-01-30,29,4,0,VM-108,prod-4,Dark Chocolate Almond Bar,Snacks,40
2026-01-30,29,4,0,VM-108,prod-5,Dragonfruit Sparkling Water,Hydration,18
2026-01-30,29,4,0,VM-108,prod-6,Organic Protein Crunch Bar,Snacks,14
2026-01-30,29,4,0,VM-108,prod-7,Detox Green Juice,Fresh Juices,7
2026-01-30,29,4,0,VM-108,prod-8,Mango Passion Kombucha,Fresh Juices,20
2026-01-30,29,4,0,VM-109,prod-1,Nitro Cold Brew,Coffee & Tea,20
2026-01-30,29,4,0,VM-109,prod-2,Matcha Green Tea Latte,Coffee & Tea,20
2026-01-30,29,4,0,VM-109,prod-3,Electrolyte Spark Hydration,Hydration,8
2026-01-30,29,4,0,VM-109,prod-4,Dark Chocolate Almond Bar,Snacks,28
2026-01-30,29,4,0,VM-109,prod-5,Dragonfruit Sparkling Water,Hydration,15
2026-01-30,29,4,0,VM-109,prod-6,Organic Protein Crunch Bar,Snacks,20
2026-01-30,29,4,0,VM-109,prod-7,Detox Green Juice,Fresh Juices,19
2026-01-30,29,4,0,VM-109,prod-8,Mango Passion Kombucha,Fresh Juices,16
2026-01-30,29,4,0,VM-110,prod-1,Nitro Cold Brew,Coffee & Tea,17
2026-01-30,29,4,0,VM-110,prod-2,Matcha Green Tea Latte,Coffee & Tea,21
2026-01-30,29,4,0,VM-110,prod-3,Electrolyte Spark Hydration,Hydration,8
2026-01-30,29,4,0,VM-110,prod-4,Dark Chocolate Almond Bar,Snacks,23
2026-01-30,29,4,0,VM-110,prod-5,Dragonfruit Sparkling Water,Hydration,8
2026-01-30,29,4,0,VM-110,prod-6,Organic Protein Crunch Bar,Snacks,24
2026-01-30,29,4,0,VM-110,prod-7,Detox Green Juice,Fresh Juices,16
2026-01-30,29,4,0,VM-110,prod-8,Mango Passion Kombucha,Fresh Juices,20
2026-01-31,30,5,1,VM-101,prod-1,Nitro Cold Brew,Coffee & Tea,24
2026-01-31,30,5,1,VM-101,prod-2,Matcha Green Tea Latte,Coffee & Tea,22
2026-01-31,30,5,1,VM-101,prod-3,Electrolyte Spark Hydration,Hydration,11
2026-01-31,30,5,1,VM-101,prod-4,Dark Chocolate Almond Bar,Snacks,20
2026-01-31,30,5,1,VM-101,prod-5,Dragonfruit Sparkling Water,Hydration,17
2026-01-31,30,5,1,VM-101,prod-6,Organic Protein Crunch Bar,Snacks,14
2026-01-31,30,5,1,VM-101,prod-7,Detox Green Juice,Fresh Juices,21
2026-01-31,30,5,1,VM-101,prod-8,Mango Passion Kombucha,Fresh Juices,10
2026-01-31,30,5,1,VM-102,prod-1,Nitro Cold Brew,Coffee & Tea,28
2026-01-31,30,5,1,VM-102,prod-2,Matcha Green Tea Latte,Coffee & Tea,20
2026-01-31,30,5,1,VM-102,prod-3,Electrolyte Spark Hydration,Hydration,24
2026-01-31,30,5,1,VM-102,prod-4,Dark Chocolate Almond Bar,Snacks,25
2026-01-31,30,5,1,VM-102,prod-5,Dragonfruit Sparkling Water,Hydration,17
2026-01-31,30,5,1,VM-102,prod-6,Organic Protein Crunch Bar,Snacks,19
2026-01-31,30,5,1,VM-102,prod-7,Detox Green Juice,Fresh Juices,18
2026-01-31,30,5,1,VM-102,prod-8,Mango Passion Kombucha,Fresh Juices,28
2026-01-31,30,5,1,VM-103,prod-1,Nitro Cold Brew,Coffee & Tea,18
2026-01-31,30,5,1,VM-103,prod-2,Matcha Green Tea Latte,Coffee & Tea,36
2026-01-31,30,5,1,VM-103,prod-3,Electrolyte Spark Hydration,Hydration,14
2026-01-31,30,5,1,VM-103,prod-4,Dark Chocolate Almond Bar,Snacks,33
2026-01-31,30,5,1,VM-103,prod-5,Dragonfruit Sparkling Water,Hydration,11
2026-01-31,30,5,1,VM-103,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-31,30,5,1,VM-103,prod-7,Detox Green Juice,Fresh Juices,17
2026-01-31,30,5,1,VM-103,prod-8,Mango Passion Kombucha,Fresh Juices,21
2026-01-31,30,5,1,VM-104,prod-1,Nitro Cold Brew,Coffee & Tea,19
2026-01-31,30,5,1,VM-104,prod-2,Matcha Green Tea Latte,Coffee & Tea,25
2026-01-31,30,5,1,VM-104,prod-3,Electrolyte Spark Hydration,Hydration,29
2026-01-31,30,5,1,VM-104,prod-4,Dark Chocolate Almond Bar,Snacks,41
2026-01-31,30,5,1,VM-104,prod-5,Dragonfruit Sparkling Water,Hydration,6
2026-01-31,30,5,1,VM-104,prod-6,Organic Protein Crunch Bar,Snacks,8
2026-01-31,30,5,1,VM-104,prod-7,Detox Green Juice,Fresh Juices,13
2026-01-31,30,5,1,VM-104,prod-8,Mango Passion Kombucha,Fresh Juices,24
2026-01-31,30,5,1,VM-105,prod-1,Nitro Cold Brew,Coffee & Tea,17
2026-01-31,30,5,1,VM-105,prod-2,Matcha Green Tea Latte,Coffee & Tea,16
2026-01-31,30,5,1,VM-105,prod-3,Electrolyte Spark Hydration,Hydration,7
2026-01-31,30,5,1,VM-105,prod-4,Dark Chocolate Almond Bar,Snacks,32
2026-01-31,30,5,1,VM-105,prod-5,Dragonfruit Sparkling Water,Hydration,9
2026-01-31,30,5,1,VM-105,prod-6,Organic Protein Crunch Bar,Snacks,29
2026-01-31,30,5,1,VM-105,prod-7,Detox Green Juice,Fresh Juices,13
2026-01-31,30,5,1,VM-105,prod-8,Mango Passion Kombucha,Fresh Juices,15
2026-01-31,30,5,1,VM-106,prod-1,Nitro Cold Brew,Coffee & Tea,27
2026-01-31,30,5,1,VM-106,prod-2,Matcha Green Tea Latte,Coffee & Tea,16
2026-01-31,30,5,1,VM-106,prod-3,Electrolyte Spark Hydration,Hydration,11
2026-01-31,30,5,1,VM-106,prod-4,Dark Chocolate Almond Bar,Snacks,31
2026-01-31,30,5,1,VM-106,prod-5,Dragonfruit Sparkling Water,Hydration,16
2026-01-31,30,5,1,VM-106,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-31,30,5,1,VM-106,prod-7,Detox Green Juice,Fresh Juices,18
2026-01-31,30,5,1,VM-106,prod-8,Mango Passion Kombucha,Fresh Juices,22
2026-01-31,30,5,1,VM-107,prod-1,Nitro Cold Brew,Coffee & Tea,24
2026-01-31,30,5,1,VM-107,prod-2,Matcha Green Tea Latte,Coffee & Tea,8
2026-01-31,30,5,1,VM-107,prod-3,Electrolyte Spark Hydration,Hydration,9
2026-01-31,30,5,1,VM-107,prod-4,Dark Chocolate Almond Bar,Snacks,23
2026-01-31,30,5,1,VM-107,prod-5,Dragonfruit Sparkling Water,Hydration,26
2026-01-31,30,5,1,VM-107,prod-6,Organic Protein Crunch Bar,Snacks,16
2026-01-31,30,5,1,VM-107,prod-7,Detox Green Juice,Fresh Juices,9
2026-01-31,30,5,1,VM-107,prod-8,Mango Passion Kombucha,Fresh Juices,15
2026-01-31,30,5,1,VM-108,prod-1,Nitro Cold Brew,Coffee & Tea,35
2026-01-31,30,5,1,VM-108,prod-2,Matcha Green Tea Latte,Coffee & Tea,29
2026-01-31,30,5,1,VM-108,prod-3,Electrolyte Spark Hydration,Hydration,22
2026-01-31,30,5,1,VM-108,prod-4,Dark Chocolate Almond Bar,Snacks,38
2026-01-31,30,5,1,VM-108,prod-5,Dragonfruit Sparkling Water,Hydration,19
2026-01-31,30,5,1,VM-108,prod-6,Organic Protein Crunch Bar,Snacks,19
2026-01-31,30,5,1,VM-108,prod-7,Detox Green Juice,Fresh Juices,10
2026-01-31,30,5,1,VM-108,prod-8,Mango Passion Kombucha,Fresh Juices,22
2026-01-31,30,5,1,VM-109,prod-1,Nitro Cold Brew,Coffee & Tea,11
2026-01-31,30,5,1,VM-109,prod-2,Matcha Green Tea Latte,Coffee & Tea,17
